0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,8.759657
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,0.2389158
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,0.7872966
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,1.0521886
0.0633087,0,0,0,0.00634766,0,0,0.00634766,0,0.0633087,0,0,1.7523578
0.0633087,0,0,0,0.00634766,0,0,0.00634766,0,0.0633087,0,0,1.8729087
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,2.1013572
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,2.3195634
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,2.3195634
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,2.819347
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,2.819347
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,2.9303842
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,3.0531256
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,3.176252
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,3.4750118
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,3.5857408
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,3.7194605
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,3.9744494
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,4.101997
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,4.2484117
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,4.4984922
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,4.605015
0.0643768,0,0,0,0.00662231,0,0,0.00662231,0,0.0643768,0,0,4.772061
0.0643768,0,0,0,0.00662231,0,0,0.00662231,0,0.0643768,0,0,5.0845494
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,5.1932836
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,5.353259
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,5.5948486
0.0643768,0,0,0,0.00662231,0,0,0.00662231,0,0.0643768,0,0,5.7238164
0.0643768,0,0,0,0.00662231,0,0,0.00662231,0,0.0643768,0,0,5.839658
0.0643768,0,0,0,0.00662231,0,0,0.00662231,0,0.0643768,0,0,6.1677322
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,6.1677322
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,6.8612814
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,7.1288824
0.0643768,0,0,0,0.00662231,0,0,0.00662231,0,0.0643768,0,0,7.2485657
0.0643768,0,0,0,0.00662231,0,0,0.00662231,0,0.0643768,0,0,7.3598385
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,7.6286254
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,7.776177
0.0643768,0,0,0,0.00662231,0,0,0.00662231,0,0.0643768,0,0,8.0904045
0.0643768,0,0,0,0.00662231,0,0,0.00662231,0,0.0643768,0,0,8.0904045
0.0643768,0,0,0,0.00662231,0,0,0.00662231,0,0.0643768,0,0,8.343943
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,8.656114
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,8.656114
0.0643768,0,0,0,0.00662231,0,0,0.00662231,0,0.0643768,0,0,8.776232
0.0643768,0,0,0,0.00662231,0,0,0.00662231,0,0.0643768,0,0,9.165957
0.0643768,0,0,0,0.00662231,0,0,0.00662231,0,0.0643768,0,0,9.165957
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,9.898454
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,9.898454
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,10.170736
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,10.403841
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,10.723744
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,10.723744
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,10.833693
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,11.086327
0.0643768,0,0,0,0.00662231,0,0,0.00662231,0,0.0643768,0,0,11.239019
0.0643768,0,0,0,0.00662231,0,0,0.00662231,0,0.0643768,0,0,11.349067
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,11.567669
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,11.678301
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,11.836383
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,12.179628
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,12.378428
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,12.512297
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,12.512297
0.0643768,0,0,0,0.00662231,0,0,0.00662231,0,0.0643768,0,0,12.832888
0.0643768,0,0,0,0.00662231,0,0,0.00662231,0,0.0643768,0,0,12.94352
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,13.097972
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,13.442238
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,13.442238
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,14.1270275
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,14.786023
0.0643768,0,0,0,0.00634766,0,0,0.00634766,0,0.0643768,0,0,15.179983
